Price,Adj Close,Close,High,Low,Open,Volume,log_ret,sigma20
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,
Date,,,,,,,,
2009-03-31,797.8699951171875,797.8699951171875,810.47998046875,790.8800048828125,790.8800048828125,6089100000,0.013044168377756904,0.4582149475182966
2009-04-01,811.0800170898438,811.0800170898438,813.6199951171875,783.3200073242188,793.5900268554688,6034140000,0.01642104317974269,0.455624112785479
2009-04-02,834.3800048828125,834.3800048828125,845.6099853515625,814.530029296875,814.530029296875,7542810000,0.028322225961305847,0.42305748295709417
2009-04-03,842.5,842.5,842.5,826.7000122070312,835.1300048828125,5855640000,0.009684722294469594,0.4218438578944316
2009-04-06,835.47998046875,835.47998046875,839.75,822.7899780273438,839.75,6210000000,-0.00836727561668038,0.42083673888786344
2009-04-07,815.5499877929688,815.5499877929688,834.1199951171875,814.530029296875,834.1199951171875,5155580000,-0.024143669317648886,0.3932410214931385
2009-04-08,825.1599731445312,825.1599731445312,828.4199829101562,814.8400268554688,816.760009765625,5938460000,0.01171455708684821,0.39341582516305396
2009-04-09,856.5599975585938,856.5599975585938,856.9099731445312,829.2899780273438,829.2899780273438,7600710000,0.0373470906207336,0.3907708740044034
2009-04-13,858.72998046875,858.72998046875,864.3099975585938,845.3499755859375,855.3300170898438,6434890000,0.0025301658560268336,0.390995261194721
2009-04-14,841.5,841.5,856.8800048828125,840.25,856.8800048828125,7569840000,-0.0202685172249355,0.4004917990536767
2009-04-15,852.0599975585938,852.0599975585938,852.9299926757812,835.5800170898438,839.4400024414062,6241100000,0.012470930388817969,0.3900863402513905
2009-04-16,865.2999877929688,865.2999877929688,870.3499755859375,847.0399780273438,854.5399780273438,6598670000,0.015419309485732668,0.38778074820877756
2009-04-17,869.5999755859375,869.5999755859375,875.6300048828125,860.8699951171875,865.1799926757812,7352010000,0.004957054226538915,0.38260404416177984
2009-04-20,832.3900146484375,832.3900146484375,868.27001953125,832.3900146484375,868.27001953125,6973960000,-0.04373220914165632,0.4101285067498907
2009-04-21,850.0800170898438,850.0800170898438,850.0900268554688,826.8300170898438,831.25,7436490000,0.02102938421614553,0.3438518144711599
2009-04-22,843.5499877929688,843.5499877929688,861.780029296875,840.5700073242188,847.260009765625,7327860000,-0.007711320225478602,0.33613866618643995
2009-04-23,851.9199829101562,851.9199829101562,852.8699951171875,835.4500122070312,844.6199951171875,6563100000,0.009873443065782084,0.3362205128277533
2009-04-24,866.22998046875,866.22998046875,871.7999877929688,853.9099731445312,853.9099731445312,7114440000,0.016657834020331386,0.33194411948498004
2009-04-27,857.510009765625,857.510009765625,868.8300170898438,854.6500244140625,862.8200073242188,5613460000,-0.01011758749904601,0.3249390736149928
2009-04-28,855.1599731445312,855.1599731445312,864.47998046875,847.1199951171875,854.47998046875,6328000000,-0.0027442976398495134,0.29518609719794425
2009-04-29,873.6400146484375,873.6400146484375,882.0599975585938,856.8499755859375,856.8499755859375,6101620000,0.02137985372716411,0.29973536922678423
2009-04-30,872.8099975585938,872.8099975585938,888.7000122070312,868.510009765625,876.5900268554688,6862540000,-0.0009505192207450719,0.2970702205311374
2009-05-01,877.52001953125,877.52001953125,880.47998046875,866.0999755859375,872.739990234375,5312170000,0.005381880325808552,0.28336771100053376
2009-05-04,907.239990234375,907.239990234375,907.8499755859375,879.2100219726562,879.2100219726562,7038840000,0.03330724358772574,0.30206216021401733
2009-05-05,903.7999877929688,903.7999877929688,907.7000122070312,897.3400268554688,906.0999755859375,6882860000,-0.0037989294772939886,0.30016987725040756
2009-05-06,919.530029296875,919.530029296875,920.280029296875,903.9500122070312,903.9500122070312,8555040000,0.017254618329419102,0.2851820199123295
2009-05-07,907.3900146484375,907.3900146484375,929.5800170898438,901.3599853515625,919.5800170898438,9120100000,-0.013290338985760819,0.29191109699175244
2009-05-08,929.22998046875,929.22998046875,930.1699829101562,909.030029296875,909.030029296875,8163280000,0.023783902379113542,0.27617489152807884
2009-05-11,909.239990234375,909.239990234375,922.989990234375,908.6799926757812,922.989990234375,6150600000,-0.021747190202753508,0.29029398752203084
2009-05-12,908.3499755859375,908.3499755859375,915.5700073242188,896.4600219726562,910.52001953125,6871750000,-0.0009793349834765763,0.27835756102477344
2009-05-13,883.9199829101562,883.9199829101562,905.4000244140625,882.7999877929688,905.4000244140625,7091820000,-0.02726319853661252,0.2961776357302869
2009-05-14,893.0700073242188,893.0700073242188,898.3599853515625,882.52001953125,884.239990234375,6134870000,0.010298431992771917,0.2937382260311776
2009-05-15,882.8800048828125,882.8800048828125,896.969970703125,878.9400024414062,892.760009765625,5439720000,-0.011475676904066923,0.29684300937959424
2009-05-18,909.7100219726562,909.7100219726562,910.0,886.0700073242188,886.0700073242188,5702150000,0.029936594996533117,0.26548902711472616
2009-05-19,908.1300048828125,908.1300048828125,916.3900146484375,905.219970703125,909.6699829101562,6616270000,-0.0017383460198727718,0.2591754464012109
2009-05-20,903.469970703125,903.469970703125,924.5999755859375,901.3699951171875,908.6199951171875,8205060000,-0.0051446726880470806,0.2579503345961406
2009-05-21,888.3300170898438,888.3300170898438,900.4199829101562,879.6099853515625,900.4199829101562,6019840000,-0.01689955803033616,0.2660299502620452
2009-05-22,887.0,887.0,896.6500244140625,883.75,888.6799926757812,5155320000,-0.0014983325081701082,0.2608709680822936
2009-05-26,910.3300170898438,910.3300170898438,911.760009765625,881.4600219726562,887.0,5667050000,0.025962207600157328,0.2708494819496143
2009-05-27,893.0599975585938,893.0599975585938,913.8400268554688,891.8699951171875,909.9500122070312,5698800000,-0.019153424774367878,0.2809860074582658
2009-05-28,906.8300170898438,906.8300170898438,909.4500122070312,887.5999755859375,892.9600219726562,5738980000,0.015301255166552785,0.2765005881561127
2009-05-29,919.1400146484375,919.1400146484375,920.02001953125,903.5599975585938,907.02001953125,6050420000,0.013483445887850998,0.279146082299495
2009-06-01,942.8699951171875,942.8699951171875,947.77001953125,923.260009765625,923.260009765625,6370440000,0.025489943861423114,0.29013641390231065
2009-06-02,944.739990234375,944.739990234375,949.3800048828125,938.4600219726562,942.8699951171875,5987340000,0.001981336974748338,0.26919770617932737
2009-06-03,931.760009765625,931.760009765625,942.510009765625,923.8499755859375,942.510009765625,5323770000,-0.013834465750710123,0.2741273567579285
2009-06-04,942.4600219726562,942.4600219726562,942.469970703125,929.3200073242188,932.489990234375,5352890000,0.011418220142165758,0.2706285985604352
2009-06-05,940.0900268554688,940.0900268554688,951.6900024414062,934.1300048828125,945.6699829101562,5277910000,-0.0025178574888160554,0.26586972206903986
2009-06-08,939.1400146484375,939.1400146484375,946.3300170898438,926.4400024414062,938.1199951171875,4483430000,-0.0010110654544464026,0.25355637683012683
2009-06-09,942.4299926757812,942.4299926757812,946.9199829101562,936.1500244140625,940.3499755859375,4439950000,0.0034970597611732046,0.2403059952929557
2009-06-10,939.1500244140625,939.1500244140625,949.77001953125,927.969970703125,942.72998046875,5379420000,-0.0034864013799680293,0.2408263579548155
2009-06-11,944.8900146484375,944.8900146484375,956.22998046875,939.0399780273438,939.0399780273438,5500840000,0.006093297249543106,0.21678870027839478
2009-06-12,946.2100219726562,946.2100219726562,946.2999877929688,935.6599731445312,943.4400024414062,4528120000,0.00139602084821977,0.2153690757537572
2009-06-15,923.719970703125,923.719970703125,942.4500122070312,919.6500244140625,942.4500122070312,4697880000,-0.02405559125359691,0.2298526786730019
2009-06-16,911.969970703125,911.969970703125,928.0,911.5999755859375,925.5999755859375,4951200000,-0.012801901027886586,0.21187140386727565
2009-06-17,910.7100219726562,910.7100219726562,918.4400024414062,903.780029296875,911.8900146484375,5523650000,-0.0013825234667823594,0.2118355674073311
2009-06-18,918.3699951171875,918.3699951171875,921.9299926757812,907.9400024414062,910.8599853515625,4684010000,0.00837581500488227,0.2127469442129196
2009-06-19,921.22998046875,921.22998046875,927.0900268554688,915.7999877929688,919.9600219726562,5713390000,0.003109358223242431,0.20278058493257828
2009-06-22,893.0399780273438,893.0399780273438,918.1300048828125,893.0399780273438,918.1300048828125,4903940000,-0.031078364330823227,0.23252041649184907
2009-06-23,895.0999755859375,895.0999755859375,898.6900024414062,888.8599853515625,893.4600219726562,5071020000,0.0023040684995176974,0.2132825788596452
2009-06-24,900.9400024414062,900.9400024414062,910.8499755859375,896.3099975585938,896.3099975585938,4636720000,0.006503248824326846,0.20379081967729812
2009-06-25,920.260009765625,920.260009765625,921.4199829101562,896.27001953125,899.4500122070312,4911240000,0.021217583998248024,0.21015585322634348
2009-06-26,918.9000244140625,918.9000244140625,922.0,913.030029296875,918.8400268554688,6076660000,-0.0014789203486031965,0.20503276858782712
2009-06-29,927.22998046875,927.22998046875,927.989990234375,916.1799926757812,919.8599853515625,4211760000,0.009024296841261936,0.1862837705617802
2009-06-30,919.3200073242188,919.3200073242188,930.010009765625,912.8599853515625,927.1500244140625,4627570000,-0.008567351633166354,0.18784192458634574
2009-07-01,923.3300170898438,923.3300170898438,931.9199829101562,920.8200073242188,920.8200073242188,3919400000,0.004352444623651586,0.1831075792048264
2009-07-02,896.4199829101562,896.4199829101562,921.239990234375,896.4199829101562,921.239990234375,3931000000,-0.029577684825957462,0.2034215852317165
2009-07-06,898.719970703125,898.719970703125,898.719970703125,886.3599853515625,894.27001953125,4712580000,0.002562462104256369,0.20417526128111763
2009-07-07,881.030029296875,881.030029296875,898.5999755859375,879.9299926757812,898.5999755859375,4673300000,-0.019879785362884483,0.2129788670208779
2009-07-08,879.5599975585938,879.5599975585938,886.7999877929688,869.3200073242188,881.9000244140625,5721780000,-0.0016699311679353457,0.21167991445803164
2009-07-09,882.6799926757812,882.6799926757812,887.8599853515625,878.4500122070312,881.280029296875,4347170000,0.0035409460623174738,0.21305730369544004
2009-07-10,879.1300048828125,879.1300048828125,883.5700073242188,872.8099975585938,880.030029296875,3912080000,-0.004029938077683148,0.21041548999650558
2009-07-13,901.0499877929688,901.0499877929688,901.0499877929688,875.3200073242188,879.5700073242188,4499440000,0.024627948777227182,0.23165496629176244
2009-07-14,905.8400268554688,905.8400268554688,905.8400268554688,896.5,900.77001953125,4149030000,0.005301983236098984,0.21907296576745716
2009-07-15,932.6799926757812,932.6799926757812,933.9500122070312,910.1500244140625,910.1500244140625,5238830000,0.02919943487510146,0.23789460836764337
2009-07-16,940.739990234375,940.739990234375,943.9600219726562,927.4500122070312,930.1699829101562,4898640000,0.00860463469170547,0.23907583106745992
2009-07-17,940.3800048828125,940.3800048828125,941.8900146484375,934.6500244140625,940.5599975585938,5141380000,-0.0003827351332095219,0.23787570591052634
2009-07-20,951.1300048828125,951.1300048828125,951.6199951171875,940.989990234375,942.0700073242188,4853150000,0.011366702462731304,0.24041965512952443
2009-07-21,954.5800170898438,954.5800170898438,956.530029296875,943.219970703125,951.969970703125,5309300000,0.003620714522427626,0.20890636640464544
2009-07-22,954.0700073242188,954.0700073242188,959.8300170898438,947.75,953.4000244140625,4634100000,-0.0005344193762502059,0.2093127818519229
2009-07-23,976.2899780273438,976.2899780273438,979.4199829101562,953.27001953125,954.0700073242188,5761650000,0.023022599224312934,0.22013076045294458
2009-07-24,979.260009765625,979.260009765625,979.7899780273438,965.9500122070312,972.1599731445312,4458300000,0.0030375434434768422,0.2110287726460259
2009-07-27,982.1799926757812,982.1799926757812,982.489990234375,972.2899780273438,978.6300048828125,4631290000,0.00297738912597012,0.21037074864139232
2009-07-28,979.6199951171875,979.6199951171875,982.3499755859375,969.3499755859375,981.47998046875,5490350000,-0.002609847107349239,0.2102535001371154
2009-07-29,975.1500244140625,975.1500244140625,977.760009765625,968.6500244140625,977.6599731445312,5178770000,-0.004573406026934457,0.20798701469964606
2009-07-30,986.75,986.75,996.6799926757812,976.010009765625,976.010009765625,6035180000,0.011825384188157706,0.21021791283875535
2009-07-31,987.47998046875,987.47998046875,993.1799926757812,982.8499755859375,986.7999877929688,5139070000,0.0007395090837833962,0.1733748185208652
2009-08-03,1002.6300048828125,1002.6300048828125,1003.6099853515625,990.219970703125,990.219970703125,5603440000,0.015225607827280996,0.17678329887100197
2009-08-04,1005.6500244140625,1005.6500244140625,1007.1199951171875,996.6799926757812,1001.4099731445312,5713700000,0.0030075704221061983,0.15133247374132203
2009-08-05,1002.719970703125,1002.719970703125,1006.6400146484375,994.3099975585938,1005.4099731445312,7242120000,-0.0029178446171664874,0.15225207524495632
2009-08-06,997.0800170898438,997.0800170898438,1008.0,992.489990234375,1004.0599975585938,6753380000,-0.005640532654179076,0.15775471637109476
2009-08-07,1010.47998046875,1010.47998046875,1018.0,999.8300170898438,999.8300170898438,6827090000,0.013349700532252484,0.15513999346140994
2009-08-10,1007.0999755859375,1007.0999755859375,1010.1199951171875,1000.989990234375,1008.8900146484375,5406080000,-0.0033505567248806045,0.14485596375026746
2009-08-11,994.3499755859375,994.3499755859375,1005.77001953125,992.4000244140625,1005.77001953125,5773160000,-0.012740935609429904,0.15811053351306434
2009-08-12,1005.8099975585938,1005.8099975585938,1012.780029296875,993.3599853515625,994.0,5498170000,0.011459230792872255,0.13340254348114075
2009-08-13,1012.72998046875,1012.72998046875,1013.1400146484375,1000.8200073242188,1005.8599853515625,5250660000,0.006856450796144387,0.13274044097858861
2009-08-14,1004.0900268554688,1004.0900268554688,1012.5999755859375,994.5999755859375,1012.22998046875,4940750000,-0.008567949977279277,0.13878552536030578
2009-08-17,979.72998046875,979.72998046875,998.1799926757812,978.510009765625,998.1799926757812,4088570000,-0.024559960849173557,0.16549307760608586
2009-08-18,989.6699829101562,989.6699829101562,991.2000122070312,980.6199951171875,980.6199951171875,4198970000,0.010094533393885996,0.168043589491576
2009-08-19,996.4600219726562,996.4600219726562,999.6099853515625,980.6199951171875,986.8800048828125,4257000000,0.006837483447019288,0.16868478864860903
2009-08-20,1007.3699951171875,1007.3699951171875,1008.9199829101562,996.3900146484375,996.4099731445312,4893160000,0.01088922798411307,0.1544084043537818
2009-08-21,1026.1300048828125,1026.1300048828125,1027.5899658203125,1009.0599975585938,1009.0599975585938,5885550000,0.01845147972542094,0.1650973440667962
2009-08-24,1025.5699462890625,1025.5699462890625,1035.8199462890625,1022.47998046875,1026.5899658203125,6302450000,-0.0005459459189838256,0.16537510098050695
2009-08-25,1028.0,1028.0,1037.75,1026.2099609375,1026.6300048828125,5768740000,0.00236666381836681,0.16445974751707515
2009-08-26,1028.1199951171875,1028.1199951171875,1032.469970703125,1021.5700073242188,1027.3499755859375,5080060000,0.00011671995565354365,0.16274183639171258
2009-08-27,1030.97998046875,1030.97998046875,1033.3299560546875,1016.2000122070312,1027.81005859375,5785880000,0.002777900271591527,0.15928461752364295
2009-08-28,1028.9300537109375,1028.9300537109375,1039.469970703125,1023.1300048828125,1031.6199951171875,5785780000,-0.0019903077323775165,0.159877253563911
2009-08-31,1020.6199951171875,1020.6199951171875,1025.2099609375,1014.6199951171875,1025.2099609375,5004560000,-0.0081091985403825,0.15599454390627723
2009-09-01,998.0399780273438,998.0399780273438,1028.449951171875,996.280029296875,1019.52001953125,6862360000,-0.02237222631680602,0.17518483377296656
2009-09-02,994.75,994.75,1000.3400268554688,991.969970703125,996.0700073242188,5842730000,-0.0033018843457508495,0.17525996135955435
2009-09-03,1003.239990234375,1003.239990234375,1003.4299926757812,992.25,996.1199951171875,4624280000,0.00849858245094115,0.1767524978276576
2009-09-04,1016.4000244140625,1016.4000244140625,1016.47998046875,1001.6500244140625,1003.8400268554688,4097370000,0.013032243708162028,0.17646053087781302
2009-09-08,1025.3900146484375,1025.3900146484375,1026.0699462890625,1018.6699829101562,1018.6699829101562,5235160000,0.008806045829839348,0.1783013557624907
2009-09-09,1033.3699951171875,1033.3699951171875,1036.3399658203125,1023.969970703125,1025.3599853515625,5202550000,0.007752259025442854,0.17255117028407255
2009-09-10,1044.1400146484375,1044.1400146484375,1044.1400146484375,1028.0400390625,1032.989990234375,5191380000,0.01036829277665774,0.17183139671172049
2009-09-11,1042.72998046875,1042.72998046875,1048.1800537109375,1038.4000244140625,1043.9200439453125,4922600000,-0.0013513389885906335,0.1711754854196759
2009-09-14,1049.3399658203125,1049.3399658203125,1049.739990234375,1035.0,1040.1500244140625,4979610000,0.0063191074071058395,0.1679047534760424
2009-09-15,1052.6300048828125,1052.6300048828125,1056.0400390625,1043.4200439453125,1049.030029296875,6185620000,0.003130436490645039,0.13672700289642847
2009-09-16,1068.760009765625,1068.760009765625,1068.760009765625,1052.8699951171875,1053.989990234375,6793530000,0.015207308062442415,0.14087378766130504
2009-09-17,1065.489990234375,1065.489990234375,1074.77001953125,1061.199951171875,1067.8699951171875,6668110000,-0.003064329005571409,0.14238018796051286
2009-09-18,1068.300048828125,1068.300048828125,1071.52001953125,1064.27001953125,1066.5999755859375,5607970000,0.002633867594107109,0.13971135935859094
2009-09-21,1064.6600341796875,1064.6600341796875,1067.280029296875,1057.4599609375,1067.1400146484375,4615280000,-0.00341311420788859,0.12920125611705416
2009-09-22,1071.6600341796875,1071.6600341796875,1073.81005859375,1066.3499755859375,1066.3499755859375,5246600000,0.006553348588267838,0.12988015614021814
2009-09-23,1060.8699951171875,1060.8699951171875,1080.1500244140625,1060.3900146484375,1072.68994140625,5531930000,-0.01011955845312329,0.13668204758404
2009-09-24,1050.780029296875,1050.780029296875,1066.2900390625,1045.8499755859375,1062.56005859375,5505610000,-0.00955654819177365,0.14197607182245375
2009-09-25,1044.3800048828125,1044.3800048828125,1053.469970703125,1041.1700439453125,1049.47998046875,4507090000,-0.006109360827818655,0.14396050114346412
2009-09-28,1062.97998046875,1062.97998046875,1065.1300048828125,1045.3800048828125,1045.3800048828125,3726950000,0.017652853549567027,0.15504341630780982
2009-09-29,1060.6099853515625,1060.6099853515625,1069.6199951171875,1057.8299560546875,1063.68994140625,4949900000,-0.0022320656428957975,0.1516898849621794
2009-09-30,1057.0799560546875,1057.0799560546875,1063.4000244140625,1046.469970703125,1061.02001953125,5998860000,-0.003333852135212645,0.12527186746005398
2009-10-01,1029.8499755859375,1029.8499755859375,1054.9100341796875,1029.449951171875,1054.9100341796875,5791450000,-0.02609721149328159,0.15956328765483574
2009-10-02,1025.2099609375,1025.2099609375,1030.5999755859375,1019.9500122070312,1029.7099609375,5583240000,-0.004515705309363405,0.15896307525779282
2009-10-05,1040.4599609375,1040.4599609375,1042.5799560546875,1025.9200439453125,1026.8699951171875,4313310000,0.014765453960325026,0.16070817477975882
2009-10-06,1054.719970703125,1054.719970703125,1060.550048828125,1042.02001953125,1042.02001953125,5029840000,0.013612415569053127,0.1644036052048212
2009-10-07,1057.5799560546875,1057.5799560546875,1058.02001953125,1050.0999755859375,1053.6500244140625,4238220000,0.0027079365605269246,0.1628709004170706
2009-10-08,1065.47998046875,1065.47998046875,1070.6700439453125,1060.030029296875,1060.030029296875,4988400000,0.007442145876693118,0.16109083424169823
2009-10-09,1071.489990234375,1071.489990234375,1071.510009765625,1063.0,1065.280029296875,3763780000,0.005624810543572778,0.16160877587357358
2009-10-12,1076.18994140625,1076.18994140625,1079.4599609375,1071.6300048828125,1071.6300048828125,3710430000,0.004376777568566581,0.16099640502187232
2009-10-13,1073.18994140625,1073.18994140625,1075.300048828125,1066.7099609375,1074.9599609375,4320480000,-0.002791504630812902,0.1614341408989524
2009-10-14,1092.02001953125,1092.02001953125,1093.1700439453125,1078.6800537109375,1078.6800537109375,5406420000,0.017393743058258693,0.16402075814619374
2009-10-15,1096.56005859375,1096.56005859375,1096.56005859375,1086.4100341796875,1090.3599853515625,5369780000,0.004148850316393116,0.16362432422191456
2009-10-16,1087.6800537109375,1087.6800537109375,1094.6700439453125,1081.530029296875,1094.6700439453125,4894740000,-0.008131023468329168,0.16683944828621414
2009-10-19,1097.9100341796875,1097.9100341796875,1100.1700439453125,1086.47998046875,1088.219970703125,4619240000,0.009361366739514487,0.1685248872297576
2009-10-20,1091.06005859375,1091.06005859375,1098.6400146484375,1086.1600341796875,1098.6400146484375,5396930000,-0.006258649187024901,0.16954674392328195
2009-10-21,1081.4000244140625,1081.4000244140625,1101.3599853515625,1080.77001953125,1090.3599853515625,5616290000,-0.008893233917182108,0.16859314783417603
2009-10-22,1092.9100341796875,1092.9100341796875,1095.2099609375,1074.31005859375,1080.9599609375,5192410000,0.010587374358508761,0.16716207069318517
2009-10-23,1079.5999755859375,1079.5999755859375,1095.8299560546875,1075.489990234375,1095.6199951171875,4767460000,-0.01225331535289964,0.17217788475897475
2009-10-26,1066.949951171875,1066.949951171875,1091.75,1065.22998046875,1080.3599853515625,6363380000,-0.011786514446439078,0.1677899610968172
2009-10-27,1063.4100341796875,1063.4100341796875,1072.47998046875,1060.6199951171875,1067.5400390625,5337380000,-0.003323307116675167,0.16803044609826984
2009-10-28,1042.6300048828125,1042.6300048828125,1063.260009765625,1042.18994140625,1061.510009765625,6600350000,-0.0197343861452417,0.18134562181816766
2009-10-29,1066.1099853515625,1066.1099853515625,1066.8299560546875,1043.68994140625,1043.68994140625,5595040000,0.0222701243339678,0.17297078715710917
2009-10-30,1036.18994140625,1036.18994140625,1065.4100341796875,1033.3800048828125,1065.4100341796875,6512420000,-0.028466028015250444,0.20138218717797163
2009-11-02,1042.8800048828125,1042.8800048828125,1052.1800537109375,1029.3800048828125,1036.1800537109375,6202640000,0.006435653191021018,0.1959533344470087
2009-11-03,1045.4100341796875,1045.4100341796875,1046.3599853515625,1033.93994140625,1040.9200439453125,5487500000,0.002423064313306078,0.18997581752202755
2009-11-04,1046.5,1046.5,1061.0,1045.1500244140625,1047.1400146484375,5635510000,0.0010420772415047352,0.18971489391295082
2009-11-05,1066.6300048828125,1066.6300048828125,1066.6500244140625,1047.300048828125,1047.300048828125,4848350000,0.0190528872206146,0.19984241013296616
2009-11-06,1069.300048828125,1069.300048828125,1071.47998046875,1059.3199462890625,1064.949951171875,4277130000,0.002500124319576358,0.19903566968955064
2009-11-09,1093.0799560546875,1093.0799560546875,1093.18994140625,1072.31005859375,1072.31005859375,4460030000,0.021995084915274354,0.21288346063230326
2009-11-10,1093.010009765625,1093.010009765625,1096.4200439453125,1087.4000244140625,1091.8599853515625,4394770000,-6.3992141384972e-05,0.21251595249745495
2009-11-11,1098.510009765625,1098.510009765625,1105.3699951171875,1093.81005859375,1096.0400390625,4286700000,0.005019357795690738,0.204590564130228
2009-11-12,1087.239990234375,1087.239990234375,1101.969970703125,1084.9000244140625,1098.31005859375,4160250000,-0.010312359059077458,0.20725969045801426
2009-11-13,1093.47998046875,1093.47998046875,1097.7900390625,1085.3299560546875,1087.5899658203125,3792610000,0.005722887256427001,0.20631116986137701
2009-11-16,1109.300048828125,1109.300048828125,1113.68994140625,1094.1300048828125,1094.1300048828125,4565850000,0.014363976568498416,0.20978676536240531
2009-11-17,1110.3199462890625,1110.3199462890625,1110.52001953125,1102.18994140625,1109.219970703125,3824070000,0.0009189839116237053,0.20833094118479176
2009-11-18,1109.800048828125,1109.800048828125,1111.0999755859375,1102.699951171875,1109.43994140625,4293340000,-0.00046835078426799015,0.20537172869138864
2009-11-19,1094.9000244140625,1094.9000244140625,1106.43994140625,1088.4000244140625,1106.43994140625,4178030000,-0.013516805711666358,0.20853906077004264
2009-11-20,1091.3800048828125,1091.3800048828125,1094.6600341796875,1086.81005859375,1094.6600341796875,3751230000,-0.0032201022062015028,0.20409621787449292
2009-11-23,1106.239990234375,1106.239990234375,1112.3800048828125,1094.8599853515625,1094.8599853515625,3827920000,0.013523913934335496,0.20361645027645373
2009-11-24,1105.6500244140625,1105.6500244140625,1107.56005859375,1097.6300048828125,1105.8299560546875,3700820000,-0.0005334495209039503,0.202958275530231
2009-11-25,1110.6300048828125,1110.6300048828125,1111.1800537109375,1104.75,1106.489990234375,3036350000,0.004494006880236157,0.18703089403363068
2009-11-27,1091.489990234375,1091.489990234375,1105.469970703125,1083.739990234375,1105.469970703125,2362910000,-0.017383699967933985,0.18629345028124364
2009-11-30,1095.6300048828125,1095.6300048828125,1097.239990234375,1086.25,1091.0699462890625,3895520000,0.003785818430064758,0.15186992500696087
2009-12-01,1108.8599853515625,1108.8599853515625,1112.280029296875,1098.8900146484375,1098.8900146484375,4249310000,0.012002902588402087,0.1547484669437307
2009-12-02,1109.239990234375,1109.239990234375,1115.5799560546875,1105.2900390625,1109.030029296875,3941340000,0.00034263999883954455,0.15502474693195184
2009-12-03,1099.9200439453125,1099.9200439453125,1117.280029296875,1098.739990234375,1110.5899658203125,4810030000,-0.008437597492033433,0.15989778779229757
2009-12-04,1105.97998046875,1105.97998046875,1119.1300048828125,1096.52001953125,1100.4300537109375,5781140000,0.005494312254292311,0.14868903499149314
2009-12-07,1103.25,1103.25,1110.719970703125,1100.8299560546875,1105.52001953125,4103360000,-0.0024714329268036295,0.14939208953812966
2009-12-08,1091.93994140625,1091.93994140625,1103.0400390625,1088.6099853515625,1103.0400390625,4748030000,-0.010304492069515447,0.13481472341812345
2009-12-09,1095.949951171875,1095.949951171875,1097.0400390625,1085.8900146484375,1091.0699462890625,4115410000,0.003665645395977357,0.135426747575575
2009-12-10,1102.3499755859375,1102.3499755859375,1106.25,1098.68994140625,1098.68994140625,3996490000,0.005822720019583727,0.13581982843787455
2009-12-11,1106.4100341796875,1106.4100341796875,1108.5,1101.3399658203125,1103.9599609375,3791090000,0.003676328028912934,0.13073863228540503
2009-12-14,1114.1099853515625,1114.1099853515625,1114.760009765625,1107.8399658203125,1107.8399658203125,4548490000,0.006935296207216446,0.1313709803066702
2009-12-15,1107.9300537109375,1107.9300537109375,1114.1099853515625,1105.3499755859375,1114.1099853515625,5045100000,-0.005562408837016086,0.12356223022127484
2009-12-16,1109.1800537109375,1109.1800537109375,1116.2099609375,1107.9599609375,1108.6099853515625,4829820000,0.0011275940949078134,0.12358519955212614
2009-12-17,1096.0799560546875,1096.0799560546875,1106.3599853515625,1095.8800048828125,1106.3599853515625,7615070000,-0.011880913538032445,0.13020091738922662
2009-12-18,1102.469970703125,1102.469970703125,1103.739990234375,1093.8800048828125,1097.8599853515625,6325890000,0.005812952040881392,0.12305913191552553
2009-12-21,1114.050048828125,1114.050048828125,1117.6800537109375,1105.31005859375,1105.31005859375,3977340000,0.010448977120225855,0.12709131793144893
2009-12-22,1118.02001953125,1118.02001953125,1120.27001953125,1114.510009765625,1114.510009765625,3641130000,0.0035572134993948623,0.11917528657394946
2009-12-23,1120.5899658203125,1120.5899658203125,1121.5799560546875,1116.0,1118.8399658203125,3166870000,0.00229602068683743,0.11925929672831058
2009-12-24,1126.47998046875,1126.47998046875,1126.47998046875,1121.0799560546875,1121.0799560546875,1267710000,0.005242407471723887,0.11958922720156145
2009-12-28,1127.780029296875,1127.780029296875,1130.3800048828125,1123.510009765625,1127.530029296875,2716400000,0.001153415281841319,0.09981612233169952
2009-12-29,1126.199951171875,1126.199951171875,1130.3800048828125,1126.0799560546875,1128.550048828125,2491020000,-0.00140203408860895,0.10002139842115151
2009-12-30,1126.4200439453125,1126.4200439453125,1126.4200439453125,1121.93994140625,1125.530029296875,2277300000,0.00019541047723503624,0.09225546700089911
2009-12-31,1115.0999755859375,1115.0999755859375,1127.6400146484375,1114.81005859375,1126.5999755859375,2076990000,-0.010100435863962254,0.09966476789355024
2010-01-04,1132.989990234375,1132.989990234375,1133.8699951171875,1116.56005859375,1116.56005859375,3991400000,0.015916082167126255,0.10813209772249124
2010-01-05,1136.52001953125,1136.52001953125,1136.6300048828125,1129.6600341796875,1132.6600341796875,2491020000,0.003110831966759875,0.10732895905740905
2010-01-06,1137.1400146484375,1137.1400146484375,1139.18994140625,1133.949951171875,1135.7099609375,4972660000,0.0005453718878234426,0.10647543362579924
2010-01-07,1141.68994140625,1141.68994140625,1142.4599609375,1131.3199462890625,1136.27001953125,5270680000,0.003993218354654715,0.09760216335497468
